pokemon_id,pokemon_name,base_attack,base_defense,base_stamina,type,rarity,charged_moves,fast_moves,candy_required,distance,max_cp,attack_probability,base_capture_rate,base_flee_rate,dodge_probability,max_pokemon_action_frequency,min_pokemon_action_frequency,found_egg,found_evolution,found_wild,found_research,found_raid,found_photobomb
109,Koffing,119,141,120,['Poison'],Standard,"['Sludge', 'Sludge Bomb', 'Dark Pulse']","['Tackle', 'Infestation']",0.0,3,1389,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
110,Weezing,174,197,163,"['Poison', 'Fairy']",Standard,"['Sludge', 'Hyper Beam', 'Play Rough', 'Hyper Beam', 'Overheat', 'Brutal Swing']","['Tackle', 'Fairy Wind']",50.0,3,2623,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
111,Rhyhorn,140,127,190,"['Ground', 'Rock']",Standard,"['Bulldoze', 'Horn Attack', 'Stomp']","['Mud Slap', 'Rock Smash']",0.0,3,1889,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
112,Rhydon,222,171,233,"['Ground', 'Rock']",Standard,"['Surf', 'Earthquake', 'Stone Edge', 'Breaking Swipe']","['Mud Slap', 'Rock Smash']",25.0,3,3637,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
113,Chansey,60,128,487,['Normal'],Standard,"['Psychic', 'Hyper Beam', 'Dazzling Gleam']","['Pound', 'Zen Headbutt']",25.0,5,1435,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
114,Tangela,183,169,163,['Grass'],Standard,"['Grass Knot', 'Sludge Bomb', 'Solar Beam']","['Vine Whip', 'Infestation']",0.0,3,2560,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
115,Kangaskhan,181,165,233,['Normal'],Standard,"['Crunch', 'Earthquake', 'Outrage', 'Power Up Punch']","['Mud Slap', 'Low Kick']",0.0,3,2958,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
116,Horsea,129,103,102,['Water'],Standard,"['Bubble Beam', 'Dragon Pulse', 'Flash Cannon']","['Water Gun', 'Bubble']",0.0,3,1208,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
117,Seadra,187,156,146,['Water'],Standard,"['Aurora Beam', 'Dragon Pulse', 'Hydro Pump']","['Water Gun', 'Dragon Breath']",25.0,3,2394,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
118,Goldeen,123,110,128,['Water'],Standard,"['Water Pulse', 'Horn Attack', 'Aqua Tail']","['Peck', 'Mud Shot']",0.0,3,1318,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
119,Seaking,175,147,190,['Water'],Standard,"['Ice Beam', 'Water Pulse', 'Megahorn']","['Peck', 'Waterfall']",50.0,3,2474,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
120,Staryu,137,112,102,['Water'],Standard,"['Swift', 'Bubble Beam', 'Power Gem']","['Tackle', 'Water Gun']",0.0,3,1323,0.1,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
121,Starmie,210,184,155,"['Water', 'Psychic']",Standard,"['Hydro Pump', 'Power Gem', 'Psychic', 'Thunder', 'Ice Beam', 'Psybeam']","['Hidden Power', 'Water Gun']",50.0,3,2957,0.1,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,True,True
122,Mr. Mime,183,169,137,"['Ice', 'Psychic']",Standard,"['Psybeam', 'Psychic', 'Ice Punch', 'Triple Axel']","['Confusion', 'Zen Headbutt']",50.0,5,2366,0.12,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,True,True
123,Scyther,218,170,172,"['Bug', 'Flying']",Standard,"['Night Slash', 'X Scissor', 'Aerial Ace', 'Trailblaze']","['Fury Cutter', 'Air Slash']",0.0,5,3096,0.2,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
124,Jynx,223,151,163,"['Ice', 'Psychic']",Standard,"['Draining Kiss', 'Avalanche', 'Psyshock', 'Focus Blast']","['Frost Breath', 'Confusion']",25.0,5,2923,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
125,Electabuzz,198,158,163,['Electric'],Standard,"['Thunder Punch', 'Thunderbolt', 'Thunder']","['Thunder Shock', 'Low Kick']",25.0,5,2670,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
126,Magmar,206,154,163,['Fire'],Standard,"['Fire Blast', 'Fire Punch', 'Flamethrower', 'Scorching Sands']","['Ember', 'Karate Chop']",25.0,5,2738,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
127,Pinsir,238,182,163,['Bug'],Standard,"['Vice Grip', 'X Scissor', 'Close Combat', 'Super Power']","['Rock Smash', 'Bug Bite', 'Fury Cutter']",0.0,5,3385,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
128,Tauros,198,183,181,['Normal'],Standard,"['Horn Attack', 'Iron Head', 'Earthquake', 'Trailblaze']","['Tackle', 'Zen Headbutt']",0.0,3,2998,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
129,Magikarp,29,85,85,['Water'],Standard,['Struggle'],['Splash'],0.0,1,314,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
130,Gyarados,237,186,216,"['Water', 'Flying']",Standard,"['Hydro Pump', 'Crunch', 'Outrage', 'Twister']","['Bite', 'Waterfall', 'Dragon Breath']",400.0,1,3879,0.4,-1.0,-1.0,0.05,1.6,0.2,False,True,True,True,True,True
131,Lapras,165,174,277,"['Water', 'Ice']",Standard,"['Hydro Pump', 'Surf', 'Blizzard', 'Skull Bash']","['Frost Breath', 'Water Gun']",0.0,5,3021,0.15,-1.0,-1.0,0.1,1.6,0.2,False,False,True,True,True,True
132,Ditto,91,91,134,['Normal'],Standard,['Struggle'],['Transform'],0.0,3,951,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
133,Eevee,104,114,146,['Normal'],Standard,"['Dig', 'Swift']","['Quick Attack', 'Tackle']",0.0,5,1225,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
134,Vaporeon,205,161,277,['Water'],Standard,"['Water Pulse', 'Hydro Pump', 'Aqua Tail', 'Liquidation']",['Water Gun'],25.0,5,3563,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
135,Jolteon,232,182,163,['Electric'],Standard,"['Discharge', 'Thunderbolt', 'Thunder']","['Thunder Shock', 'Volt Switch']",25.0,5,3304,0.1,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,True,True
136,Flareon,246,179,163,['Fire'],Standard,"['Fire Blast', 'Flamethrower', 'Overheat']","['Ember', 'Fire Spin']",25.0,5,3465,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
137,Porygon,153,136,163,['Normal'],Standard,"['Solar Beam', 'Hyper Beam', 'Zap Cannon']","['Charge Beam', 'Hidden Power']",0.0,3,1968,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
138,Omanyte,155,153,111,"['Rock', 'Water']",Standard,"['Ancient Power', 'Bubble Beam', 'Rock Blast']","['Water Gun', 'Mud Shot']",0.0,5,1767,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
139,Omastar,207,201,172,"['Rock', 'Water']",Standard,"['Ancient Power', 'Hydro Pump', 'Rock Blast']","['Mud Shot', 'Water Gun']",50.0,5,3188,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
140,Kabuto,148,140,102,"['Rock', 'Water']",Standard,"['Ancient Power', 'Aqua Jet', 'Rock Tomb']","['Scratch', 'Mud Shot']",0.0,5,1568,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
141,Kabutops,220,186,155,"['Rock', 'Water']",Standard,"['Ancient Power', 'Water Pulse', 'Stone Edge']","['Mud Shot', 'Rock Smash', 'Waterfall']",50.0,5,3103,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
142,Aerodactyl,221,159,190,"['Rock', 'Flying']",Standard,"['Ancient Power', 'Iron Head', 'Hyper Beam', 'Rock Slide', 'Earth Power']","['Steel Wing', 'Bite', 'Rock Throw']",0.0,5,3184,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
143,Snorlax,190,169,330,['Normal'],Standard,"['Heavy Slam', 'Hyper Beam', 'Earthquake', 'Outrage', 'Skull Bash', 'Body Slam', 'Super Power']","['Zen Headbutt', 'Lick']",50.0,5,3690,0.1,-1.0,-1.0,0.05,1.6,0.2,False,True,True,True,True,True
144,Articuno,250,197,207,"['Psychic', 'Flying']",Legendary,"['Futuresight', 'Ancient Power', 'Brave Bird']","['Confusion', 'Psycho Cut']",0.0,20,4107,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
145,Zapdos,252,189,207,"['Fighting', 'Flying']",Legendary,"['Close Combat', 'Ancient Power', 'Brave Bird']",['Counter'],0.0,20,4059,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
146,Moltres,202,231,207,"['Dark', 'Flying']",Legendary,"['Payback', 'Ancient Power', 'Brave Bird']","['Sucker Punch', 'Wing Attack']",0.0,20,3623,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
147,Dratini,119,91,121,['Dragon'],Standard,"['Wrap', 'Twister', 'Aqua Tail']","['Dragon Breath', 'Iron Tail']",0.0,5,1149,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
148,Dragonair,163,135,156,['Dragon'],Standard,"['Wrap', 'Aqua Tail', 'Dragon Pulse', 'Body Slam']","['Dragon Breath', 'Iron Tail']",25.0,5,2036,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
149,Dragonite,263,198,209,"['Dragon', 'Flying']",Standard,"['Hurricane', 'Hyper Beam', 'Outrage', 'Dragon Claw', 'Super Power']","['Dragon Tail', 'Steel Wing', 'Dragon Breath']",100.0,5,4338,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
150,Mewtwo,182,278,214,['Psychic'],Legendary,"['Rock Slide', 'Dynamic Punch', 'Earthquake', 'Futuresight']","['Confusion', 'Iron Tail']",0.0,20,3646,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
151,Mew,210,210,225,['Psychic'],Mythic,"['Psychic', 'Ancient Power', 'Dragon Claw', 'Psyshock', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Solar Beam', 'Thunderbolt', 'Thunder', 'Flame Charge', 'Low Sweep', 'Overheat', 'Focus Blast', 'Energy Ball', 'Stone Edge', 'Gyro Ball', 'Bulldoze', 'Rock Slide', 'Grass Knot', 'Flash Cannon', 'Wild Charge', 'Dark Pulse', 'Dazzling Gleam', 'Surf']","['Pound', 'Steel Wing', 'Charge Beam', 'Shadow Claw', 'Volt Switch', 'Struggle Bug', 'Frost Breath', 'Dragon Tail', 'Infestation', 'Poison Jab', 'Rock Smash', 'Snarl', 'Cut', 'Waterfall']",0.0,20,3735,0.0,-1.0,-1.0,1.0,1.6,0.2,False,False,False,True,False,False
152,Chikorita,92,122,128,['Grass'],Standard,"['Energy Ball', 'Grass Knot', 'Body Slam']","['Vine Whip', 'Tackle', 'Magical Leaf']",0.0,3,1070,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
153,Bayleef,122,155,155,['Grass'],Standard,"['Energy Ball', 'Grass Knot', 'Ancient Power']","['Razor Leaf', 'Tackle', 'Magical Leaf']",25.0,3,1664,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
154,Meganium,168,202,190,['Grass'],Standard,"['Petal Blizzard', 'Solar Beam', 'Earthquake']","['Razor Leaf', 'Vine Whip', 'Magical Leaf']",100.0,3,2757,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
155,Cyndaquil,116,93,118,['Fire'],Standard,"['Flame Charge', 'Swift', 'Flamethrower']","['Ember', 'Tackle']",0.0,3,1121,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
156,Quilava,158,126,151,['Fire'],Standard,"['Flame Charge', 'Dig', 'Flamethrower']","['Ember', 'Tackle']",25.0,3,1891,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
157,Typhlosion,238,172,177,"['Fire', 'Ghost']",Standard,"['Fire Punch', 'Wild Charge', 'Shadow Ball', 'Overheat']","['Hex', 'Ember']",100.0,3,3425,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
158,Totodile,117,109,137,['Water'],Standard,"['Crunch', 'Aqua Jet', 'Water Pulse']","['Water Gun', 'Scratch']",0.0,3,1294,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
159,Croconaw,150,142,163,['Water'],Standard,"['Crunch', 'Ice Punch', 'Water Pulse']","['Water Gun', 'Scratch']",25.0,3,1970,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
160,Feraligatr,205,188,198,['Water'],Standard,"['Crunch', 'Hydro Pump', 'Ice Beam']","['Waterfall', 'Bite', 'Ice Fang', 'Shadow Claw']",100.0,3,3268,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
161,Sentret,79,73,111,['Normal'],Standard,"['Dig', 'Brick Break', 'Grass Knot']","['Scratch', 'Quick Attack']",0.0,1,707,0.1,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,False,True
162,Furret,148,125,198,['Normal'],Standard,"['Dig', 'Brick Break', 'Hyper Beam']","['Quick Attack', 'Sucker Punch']",25.0,1,2011,0.1,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,False,True
163,Hoothoot,67,88,155,"['Normal', 'Flying']",Standard,"['Aerial Ace', 'Sky Attack', 'Night Shade']","['Feint Attack', 'Peck']",0.0,1,775,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
164,Noctowl,145,156,225,"['Normal', 'Flying']",Standard,"['Psychic', 'Sky Attack', 'Night Shade', 'Shadow Ball']","['Wing Attack', 'Extrasensory']",50.0,1,2316,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
165,Ledyba,72,118,120,"['Bug', 'Flying']",Standard,"['Silver Wind', 'Swift', 'Aerial Ace']","['Tackle', 'Bug Bite']",0.0,1,832,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
166,Ledian,107,179,146,"['Bug', 'Flying']",Standard,"['Bug Buzz', 'Silver Wind', 'Aerial Ace', 'Dynamic Punch']","['Struggle Bug', 'Bug Bite']",25.0,1,1540,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
167,Spinarak,105,73,120,"['Bug', 'Poison']",Standard,"['Night Slash', 'Signal Beam', 'Cross Poison']","['Poison Sting', 'Bug Bite']",0.0,1,934,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
168,Ariados,161,124,172,"['Bug', 'Poison']",Standard,"['Shadow Sneak', 'Megahorn', 'Cross Poison', 'Lunge', 'Trailblaze']","['Poison Sting', 'Infestation']",50.0,1,2027,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
169,Crobat,194,178,198,"['Poison', 'Flying']",Standard,"['Shadow Ball', 'Air Cutter', 'Sludge Bomb', 'Poison Fang', 'Cross Poison']","['Air Slash', 'Bite']",100.0,1,3027,0.1,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,False,True
170,Chinchou,106,97,181,"['Water', 'Electric']",Standard,"['Water Pulse', 'Thunderbolt', 'Bubble Beam']","['Bubble', 'Spark']",0.0,3,1280,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
171,Lanturn,146,137,268,"['Water', 'Electric']",Standard,"['Hydro Pump', 'Thunderbolt', 'Thunder', 'Surf']","['Water Gun', 'Charge Beam', 'Spark']",50.0,3,2385,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
172,Pichu,77,53,85,['Electric'],Standard,"['Thunderbolt', 'Disarming Voice', 'Thunder Punch']",['Thunder Shock'],0.0,1,542,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
173,Cleffa,75,79,137,['Fairy'],Standard,"['Grass Knot', 'Psyshock', 'Signal Beam', 'Swift']","['Pound', 'Zen Headbutt']",0.0,1,768,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
174,Igglybuff,69,32,207,"['Normal', 'Fairy']",Standard,"['Wild Charge', 'Shadow Ball', 'Psychic', 'Swift']","['Pound', 'Feint Attack']",0.0,1,613,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
175,Togepi,67,116,111,['Fairy'],Standard,"['Ancient Power', 'Psyshock', 'Dazzling Gleam']","['Hidden Power', 'Peck']",0.0,3,752,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
176,Togetic,139,181,146,"['Fairy', 'Flying']",Standard,"['Ancient Power', 'Dazzling Gleam', 'Aerial Ace']","['Extrasensory', 'Hidden Power', 'Fairy Wind']",25.0,3,1954,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
177,Natu,134,89,120,"['Psychic', 'Flying']",Standard,"['Night Shade', 'Psyshock', 'Drill Peck']","['Peck', 'Quick Attack']",0.0,3,1261,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,False,True
178,Xatu,192,146,163,"['Psychic', 'Flying']",Standard,"['Ominous Wind', 'Futuresight', 'Aerial Ace']","['Air Slash', 'Feint Attack']",50.0,3,2503,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
179,Mareep,114,79,146,['Electric'],Standard,"['Body Slam', 'Thunderbolt', 'Discharge', 'Trailblaze']","['Tackle', 'Thunder Shock']",0.0,5,1133,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
180,Flaaffy,145,109,172,['Electric'],Standard,"['Power Gem', 'Thunderbolt', 'Discharge', 'Trailblaze']","['Tackle', 'Charge Beam']",25.0,5,1740,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
181,Ampharos,211,169,207,['Electric'],Standard,"['Zap Cannon', 'Focus Blast', 'Thunder', 'Power Gem', 'Thunder Punch', 'Brutal Swing', 'Trailblaze']","['Charge Beam', 'Volt Switch']",100.0,5,3263,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
182,Bellossom,169,186,181,['Grass'],Standard,"['Leaf Blade', 'Petal Blizzard', 'Dazzling Gleam']","['Razor Leaf', 'Acid', 'Bullet Seed', 'Magical Leaf']",100.0,3,2609,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
183,Marill,37,93,172,"['Water', 'Fairy']",Standard,"['Bubble Beam', 'Aqua Tail', 'Body Slam']","['Tackle', 'Bubble']",25.0,3,528,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
184,Azumarill,112,152,225,"['Water', 'Fairy']",Standard,"['Play Rough', 'Hydro Pump', 'Ice Beam']","['Rock Smash', 'Bubble']",25.0,3,1816,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
185,Sudowoodo,167,176,172,['Rock'],Standard,"['Stone Edge', 'Earthquake', 'Rock Slide', 'Rock Tomb', 'Meteor Beam', 'Trailblaze']","['Rock Throw', 'Counter']",50.0,5,2457,0.05,-1.0,-1.0,0.0,1.6,0.2,False,True,True,True,True,True
186,Politoed,174,179,207,['Water'],Standard,"['Hydro Pump', 'Blizzard', 'Surf', 'Weather Ball Water', 'Scald']","['Mud Shot', 'Bubble']",100.0,3,2802,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
187,Hoppip,67,94,111,"['Grass', 'Flying']",Standard,"['Grass Knot', 'Dazzling Gleam', 'Seed Bomb']","['Tackle', 'Bullet Seed']",0.0,3,686,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
188,Skiploom,91,120,146,"['Grass', 'Flying']",Standard,"['Grass Knot', 'Dazzling Gleam', 'Energy Ball']","['Tackle', 'Bullet Seed']",25.0,3,1116,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
189,Jumpluff,118,183,181,"['Grass', 'Flying']",Standard,"['Energy Ball', 'Dazzling Gleam', 'Solar Beam', 'Aerial Ace']","['Infestation', 'Bullet Seed', 'Fairy Wind']",100.0,3,1872,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
190,Aipom,136,112,146,['Normal'],Standard,"['Low Sweep', 'Swift', 'Aerial Ace']","['Scratch', 'Astonish']",0.0,3,1542,0.1,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
191,Sunkern,55,55,102,['Grass'],Standard,"['Energy Ball', 'Grass Knot', 'Seed Bomb']","['Razor Leaf', 'Cut']",0.0,3,452,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
192,Sunflora,185,135,181,['Grass'],Standard,"['Solar Beam', 'Petal Blizzard', 'Sludge Bomb', 'Leaf Storm']","['Razor Leaf', 'Bullet Seed']",50.0,3,2450,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
193,Yanma,154,94,163,"['Bug', 'Flying']",Standard,"['Ancient Power', 'Aerial Ace', 'Silver Wind']","['Quick Attack', 'Wing Attack']",0.0,3,1682,0.1,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
194,Wooper,75,66,146,"['Water', 'Ground']",Standard,"['Mud Bomb', 'Dig', 'Body Slam']","['Water Gun', 'Mud Shot']",0.0,3,734,0.05,-1.0,-1.0,0.1,1.6,0.2,False,False,True,True,False,True
195,Quagsire,152,143,216,"['Water', 'Ground']",Standard,"['Sludge Bomb', 'Earthquake', 'Stone Edge', 'Acid Spray', 'Mud Bomb']","['Water Gun', 'Mud Shot']",50.0,3,2279,0.05,-1.0,-1.0,0.1,1.6,0.2,False,True,True,True,True,True
196,Espeon,261,175,163,['Psychic'],Standard,"['Psybeam', 'Psychic', 'Futuresight', 'Psychic Fangs']","['Confusion', 'Zen Headbutt']",25.0,5,3626,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
197,Umbreon,126,240,216,['Dark'],Standard,"['Dark Pulse', 'Foul Play']","['Feint Attack', 'Snarl']",25.0,5,2445,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
198,Murkrow,175,87,155,"['Dark', 'Flying']",Standard,"['Drill Peck', 'Foul Play', 'Dark Pulse']","['Peck', 'Feint Attack']",0.0,3,1787,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
199,Slowking,177,180,216,"['Water', 'Psychic']",Standard,"['Blizzard', 'Psychic', 'Fire Blast', 'Scald']","['Water Gun', 'Confusion']",50.0,3,2911,0.05,-1.0,-1.0,0.05,1.6,0.2,False,True,True,True,True,True
200,Misdreavus,167,154,155,['Ghost'],Standard,"['Shadow Sneak', 'Dark Pulse', 'Ominous Wind']","['Astonish', 'Hex', 'Psywave']",0.0,3,2204,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
201,Unown,136,91,134,['Psychic'],Standard,['Struggle'],['Hidden Power'],0.0,5,1355,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
202,Wobbuffet,60,106,382,['Psychic'],Standard,['Mirror Coat'],"['Counter', 'Splash', 'Charm']",25.0,3,1174,0.05,-1.0,-1.0,0.05,1.6,0.2,False,True,True,True,True,True
203,Girafarig,182,133,172,"['Normal', 'Psychic']",Standard,"['Psychic', 'Thunderbolt', 'Mirror Coat', 'Psychic Fangs', 'Trailblaze']","['Tackle', 'Confusion', 'Double Kick']",0.0,3,2341,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
204,Pineco,108,122,137,['Bug'],Standard,"['Gyro Ball', 'Rock Tomb', 'Sand Tomb']","['Tackle', 'Bug Bite']",0.0,5,1268,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
205,Forretress,161,205,181,"['Bug', 'Steel']",Standard,"['Heavy Slam', 'Earthquake', 'Rock Tomb', 'Sand Tomb', 'Mirror Shot']","['Bug Bite', 'Struggle Bug']",50.0,5,2611,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
206,Dunsparce,131,128,225,['Normal'],Standard,"['Dig', 'Rock Slide', 'Drill Run']","['Bite', 'Astonish', 'Rollout']",0.0,3,1932,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
207,Gligar,143,184,163,"['Ground', 'Flying']",Standard,"['Dig', 'Aerial Ace', 'Night Slash']","['Fury Cutter', 'Wing Attack']",0.0,5,2124,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
208,Steelix,148,272,181,"['Steel', 'Ground']",Standard,"['Earthquake', 'Heavy Slam', 'Crunch', 'Psychic Fangs', 'Breaking Swipe']","['Iron Tail', 'Dragon Tail', 'Thunder Fang']",50.0,5,2762,0.1,-1.0,-1.0,0.0,1.6,0.2,False,True,True,True,True,True
209,Snubbull,137,85,155,['Fairy'],Standard,"['Crunch', 'Dazzling Gleam', 'Brick Break']","['Tackle', 'Bite']",0.0,3,1416,0.2,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
210,Granbull,212,131,207,['Fairy'],Standard,"['Crunch', 'Play Rough', 'Close Combat']","['Bite', 'Snarl', 'Charm']",50.0,3,2920,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
211,Qwilfish,184,151,163,"['Dark', 'Poison']",Standard,"['Aqua Tail', 'Ice Beam', 'Sludge Bomb', 'Dark Pulse', 'Shadow Ball']","['Poison Sting', 'Poison Jab']",0.0,3,2444,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,True,True,True,True
212,Scizor,236,181,172,"['Bug', 'Steel']",Standard,"['X Scissor', 'Iron Head', 'Night Slash', 'Trailblaze']","['Bullet Punch', 'Fury Cutter']",50.0,5,3433,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
213,Shuckle,17,396,85,"['Bug', 'Rock']",Standard,"['Rock Blast', 'Stone Edge', 'Gyro Ball']","['Struggle Bug', 'Rock Throw']",0.0,3,463,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
214,Heracross,234,179,190,"['Bug', 'Fighting']",Standard,"['Megahorn', 'Close Combat', 'Earthquake', 'Rock Blast']","['Counter', 'Struggle Bug']",0.0,3,3548,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
215,Sneasel,189,146,146,"['Fighting', 'Poison']",Standard,"['Aerial Ace', 'Close Combat', 'X Scissor']","['Rock Smash', 'Poison Jab']",0.0,3,2346,0.2,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
216,Teddiursa,142,93,155,['Normal'],Standard,"['Cross Chop', 'Crunch', 'Play Rough', 'Trailblaze', 'Swift']","['Scratch', 'Lick']",0.0,3,1520,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
217,Ursaring,236,144,207,['Normal'],Standard,"['Close Combat', 'Hyper Beam', 'Play Rough', 'Trailblaze', 'Swift']","['Metal Claw', 'Counter', 'Shadow Claw']",50.0,3,3369,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
